file,class,vertices,triangles,edge_var,minx,miny,minz,maxx,maxy,maxz
resampled_ShapeDatabase_INFOMR-master\Bicycle\D00033.obj,Bicycle,4852,9700,9.948845923311539e-08,0.4617539942264557,-0.027218999341130257,-0.043108001351356506,0.5313429832458496,0.04446300119161606,0.0488319993019104
resampled_ShapeDatabase_INFOMR-master\Bicycle\D00040.obj,Bicycle,4899,9798,2.6020605069639927e-06,0.23670099675655365,-0.374781996011734,-0.011096999980509281,0.9634220004081726,0.35294198989868164,0.06455300003290176
resampled_ShapeDatabase_INFOMR-master\Bicycle\D00077.obj,Bicycle,4825,9646,6.104663630538596e-07,0.4912779927253723,-0.3100529909133911,-0.07539000362157822,0.704600989818573,0.12020199745893478,0.04112200066447258
resampled_ShapeDatabase_INFOMR-master\Bicycle\D00078.obj,Bicycle,4942,9880,1.1324677996004015e-07,-0.2753239870071411,0.1746480017900467,0.04441399872303009,-0.16288800537586212,0.4264949858188629,0.09088499844074249
resampled_ShapeDatabase_INFOMR-master\Bicycle\D00462.obj,Bicycle,4848,9692,2.081187525443153e-07,-0.5109869837760925,-0.24090899527072906,0.025333000347018242,-0.36976200342178345,-0.04984800145030022,0.05353900045156479
resampled_ShapeDatabase_INFOMR-master\Bicycle\D00514.obj,Bicycle,4832,9664,2.2645815411877865e-06,0.138154998421669,-0.03697099909186363,-0.03623399883508682,0.86770099401474,0.6869040131568909,0.00865000020712614
resampled_ShapeDatabase_INFOMR-master\Bicycle\D00555.obj,Bicycle,4878,9752,2.1304538517062693e-08,-0.6091480255126953,-0.15180599689483643,-0.003628999926149845,-0.5732560157775879,-0.11497899889945984,0.05318799987435341
resampled_ShapeDatabase_INFOMR-master\Bicycle\D00558.obj,Bicycle,4810,9616,1.629952322990999e-06,-0.31213900446891785,-0.3853529989719391,-0.04839799925684929,0.5143640041351318,0.3987860083580017,0.02094399929046631
resampled_ShapeDatabase_INFOMR-master\Bicycle\D00567.obj,Bicycle,4918,9856,6.004068250656419e-06,-0.5895900130271912,-0.19990099966526031,-0.28864601254463196,0.6812610030174255,0.6896790266036987,0.26694801449775696
resampled_ShapeDatabase_INFOMR-master\Bicycle\D00621.obj,Bicycle,4926,9852,1.5546887717919522e-07,0.06713800132274628,0.04606400057673454,-0.05187100172042847,0.2825390100479126,0.26148900389671326,-0.044422999024391174
resampled_ShapeDatabase_INFOMR-master\Bicycle\D00708.obj,Bicycle,4912,9824,2.553457615176236e-07,0.03171300143003464,-0.3338640034198761,-0.05689699947834015,0.6245650053024292,-0.08037199825048447,-0.00612299982458353
resampled_ShapeDatabase_INFOMR-master\Bicycle\D00750.obj,Bicycle,4962,9924,8.158426246900206e-07,-0.719884991645813,-0.8186749815940857,0.004207999911159277,0.001585999969393015,-0.0975480005145073,0.12292599678039551
resampled_ShapeDatabase_INFOMR-master\Bicycle\D00838.obj,Bicycle,4880,9760,2.633260306401225e-07,0.06908199936151505,0.08364599943161011,-0.057169001549482346,0.6581209897994995,0.3344230055809021,-0.007600999902933836
resampled_ShapeDatabase_INFOMR-master\Bicycle\D00847.obj,Bicycle,4957,9910,1.1164190040335472e-07,0.10916200280189514,0.1811870038509369,-0.11094000190496445,0.2104559987783432,0.4363020062446594,-0.06204000115394592
resampled_ShapeDatabase_INFOMR-master\Bicycle\D00904.obj,Bicycle,4903,9806,3.6108563849217434e-07,-0.700173020362854,-0.2089810073375702,0.009487000294029713,-0.024942999705672264,0.09881100058555603,0.014510000124573708
resampled_ShapeDatabase_INFOMR-master\Bicycle\D00931.obj,Bicycle,4934,9864,6.29905995844142e-07,-0.5051630139350891,0.14220499992370605,-0.02223699912428856,-0.002583000110462308,0.4356110095977783,0.03312499821186066
resampled_ShapeDatabase_INFOMR-master\Bicycle\D00974.obj,Bicycle,4846,9704,1.7020333062167193e-07,0.0911870002746582,0.13604000210762024,-0.025676000863313675,0.26837998628616333,0.31324198842048645,-0.01984800025820732
resampled_ShapeDatabase_INFOMR-master\Bicycle\m1472.obj,Bicycle,5168,10336,2.457523447986193e-07,0.20479600131511688,0.02500000037252903,0.6243780255317688,0.2266629934310913,0.3734009861946106,0.9747880101203918
resampled_ShapeDatabase_INFOMR-master\Bicycle\m1473.obj,Bicycle,4843,9682,2.439615518211028e-08,0.7713660001754761,0.19447800517082214,0.14715200662612915,0.8050879836082458,0.22863300144672394,0.19198200106620789
resampled_ShapeDatabase_INFOMR-master\Bicycle\m1475.obj,Bicycle,4899,9794,7.4498891307968176e-09,0.4257330000400543,0.0887800008058548,0.1458739936351776,0.4845559895038605,0.1528320014476776,0.1471180021762848
resampled_ShapeDatabase_INFOMR-master\Bicycle\m1476.obj,Bicycle,4909,9834,1.218441498470731e-06,0.02500000037252903,0.14848600327968597,0.18046799302101135,0.29967498779296875,0.5747230052947998,0.7919780015945435
resampled_ShapeDatabase_INFOMR-master\Bicycle\m1477.obj,Bicycle,4990,9976,3.1138746617503466e-08,0.4408079981803894,0.0689229965209961,0.2430099993944168,0.4619100093841553,0.19782699644565582,0.2678239941596985
resampled_ShapeDatabase_INFOMR-master\Bicycle\m1478.obj,Bicycle,4946,9892,4.152917280450045e-08,0.3687939941883087,0.13213199377059937,0.13876000046730042,0.4777050018310547,0.24102400243282318,0.14136800169944763
resampled_ShapeDatabase_INFOMR-master\Biplane\D00069.obj,Biplane,4901,9798,3.959022892578498e-07,0.028483999893069267,-0.4109880030155182,-0.05243600159883499,0.04296699911355972,0.2761380076408386,0.19972899556159973
resampled_ShapeDatabase_INFOMR-master\Biplane\D00132.obj,Biplane,4856,9708,1.2886358936896173e-06,-0.07575300335884094,-0.3908640146255493,-0.04294100031256676,0.06941000372171402,0.7972390055656433,0.10633700340986252
resampled_ShapeDatabase_INFOMR-master\Biplane\D00199.obj,Biplane,4866,9728,4.295175002571997e-07,-0.1476230025291443,-0.15595200657844543,-0.12038099765777588,0.061202000826597214,0.11130499839782715,-0.06928499788045883
resampled_ShapeDatabase_INFOMR-master\Biplane\D00246.obj,Biplane,4922,9840,3.361718288179889e-08,-0.21890999376773834,-0.037553999572992325,-0.06667199730873108,-0.07622899860143661,-0.013458999805152416,-0.0010509999701753259
resampled_ShapeDatabase_INFOMR-master\Biplane\D00276.obj,Biplane,4810,9616,3.861060766659952e-06,-0.6319969892501831,-0.6422610282897949,-0.13244600594043732,-0.0007309999782592058,0.5403469800949097,0.2002280056476593
resampled_ShapeDatabase_INFOMR-master\Biplane\D00277.obj,Biplane,4839,9678,1.532759061221184e-08,-0.21384499967098236,-0.2863990068435669,0.054457999765872955,-0.11400700360536575,-0.2607499957084656,0.07099899649620056
resampled_ShapeDatabase_INFOMR-master\Biplane\D00320.obj,Biplane,4836,9668,3.521961398695626e-06,-0.9901059865951538,-0.06698299944400787,-0.15119899809360504,0.9846060276031494,0.2140360027551651,-0.08237399905920029
