file,class,vertices,triangles,edge_var,minx,miny,minz,maxx,maxy,maxz
fixed_ShapeDatabase_INFOMR-master\Apartment\D00626.obj,Apartment,2900,5796,0.004793882207801098,-0.8859339952468872,-0.597769021987915,-0.5123729705810547,0.9069870114326477,0.11006999760866165,0.04376000165939331
fixed_ShapeDatabase_INFOMR-master\Apartment\D00639.obj,Apartment,164,324,0.04138198735898108,-0.5351449847221375,-0.5442590117454529,-0.4208419919013977,0.7120659947395325,0.4124239981174469,0.19036099314689636
fixed_ShapeDatabase_INFOMR-master\Apartment\D00651.obj,Apartment,30,56,0.09308953897177528,-0.26451098918914795,-0.7320389747619629,-0.28524500131607056,0.8525710105895996,0.4170700013637543,0.12833499908447266
fixed_ShapeDatabase_INFOMR-master\Apartment\D00780.obj,Apartment,32,60,0.0011997953478877577,-0.5952609777450562,0.3685399889945984,0.2651289999485016,-0.3088749945163727,0.40855100750923157,0.28172799944877625
fixed_ShapeDatabase_INFOMR-master\Apartment\D00792.obj,Apartment,381,758,0.03932890391841823,-0.7951629757881165,-0.965408980846405,-0.6070020198822021,1.007040023803711,0.6804119944572449,0.7404699921607971
fixed_ShapeDatabase_INFOMR-master\Apartment\D00859.obj,Apartment,60,116,0.0060524516541039354,-0.5147449970245361,-0.35861000418663025,0.007337000221014023,0.7398080229759216,0.3657410144805908,0.2118459939956665
fixed_ShapeDatabase_INFOMR-master\Apartment\D00860.obj,Apartment,3,1,0.001951844597426045,-0.10500899702310562,0.2220650017261505,-0.04361199960112572,-0.054455000907182693,0.2590939998626709,0.09318699687719345
fixed_ShapeDatabase_INFOMR-master\Apartment\D00869.obj,Apartment,24,44,0.14200921591917198,-0.9830260276794434,0.39292800426483154,-0.29749399423599243,0.5614989995956421,0.6351310014724731,0.034359000623226166
fixed_ShapeDatabase_INFOMR-master\Apartment\D00921.obj,Apartment,245,486,0.023629562047280426,-0.7212870121002197,-0.48742300271987915,-0.5584669709205627,0.5120180249214172,0.5299670100212097,0.5397899746894836
fixed_ShapeDatabase_INFOMR-master\Apartment\D00953.obj,Apartment,10,16,0.08480103499270523,-0.1711760014295578,-0.7017660140991211,-0.3508569896221161,0.5559340119361877,-0.02816000021994114,0.30764999985694885
fixed_ShapeDatabase_INFOMR-master\Apartment\m463.obj,Apartment,341,678,0.0014747643088062836,0.1603589951992035,0.4647510051727295,0.19518400728702545,0.4806469976902008,0.9750000238418579,0.4045799970626831
fixed_ShapeDatabase_INFOMR-master\Apartment\m464.obj,Apartment,16,28,0.00241033761999631,0.29182401299476624,0.1714719980955124,0.07223699986934662,0.34744900465011597,0.1986439973115921,0.2616940140724182
fixed_ShapeDatabase_INFOMR-master\Apartment\m465.obj,Apartment,88,172,1.5520364496218017e-06,0.18870000541210175,0.9629200100898743,0.1656789928674698,0.21224400401115417,0.9750000238418579,0.17491300404071808
fixed_ShapeDatabase_INFOMR-master\AquaticAnimal\m53.obj,AquaticAnimal,3472,6940,4.716128727391109e-05,0.035767000168561935,0.08712500333786011,0.02500000037252903,0.1633709967136383,0.3082540035247803,0.8497260212898254
fixed_ShapeDatabase_INFOMR-master\AquaticAnimal\m54.obj,AquaticAnimal,5219,10434,1.4753525673303795e-05,0.04998699948191643,0.1045209988951683,0.7526280283927917,0.18223600089550018,0.27381300926208496,0.9750000238418579
fixed_ShapeDatabase_INFOMR-master\AquaticAnimal\m55.obj,AquaticAnimal,5258,10512,1.0815181795589722e-05,0.044387999922037125,0.12211199849843979,0.7680299878120422,0.16163699328899384,0.28117600083351135,0.9749559760093689
fixed_ShapeDatabase_INFOMR-master\AquaticAnimal\m56.obj,AquaticAnimal,2008,4012,3.551109992469083e-05,0.04304099828004837,0.1105630025267601,0.7840279936790466,0.15035000443458557,0.2686370015144348,0.9750000238418579
fixed_ShapeDatabase_INFOMR-master\AquaticAnimal\m57.obj,AquaticAnimal,3511,7018,4.603170607292134e-05,0.03688900172710419,0.09488800168037415,0.02500000037252903,0.13242900371551514,0.3496699929237366,0.8508269786834717
fixed_ShapeDatabase_INFOMR-master\AquaticAnimal\m58.obj,AquaticAnimal,477,950,0.0009751516116518382,0.02500000037252903,0.02500000037252903,0.02500000037252903,0.5370489954948425,0.5002110004425049,0.9750000238418579
fixed_ShapeDatabase_INFOMR-master\AquaticAnimal\m60.obj,AquaticAnimal,1606,3208,0.00017617801415618003,0.02500000037252903,0.02500000037252903,0.02500000037252903,0.3486739993095398,0.40767499804496765,0.9750000238418579
fixed_ShapeDatabase_INFOMR-master\AquaticAnimal\m61.obj,AquaticAnimal,145,286,0.0007745042915257177,0.032329000532627106,0.07138100266456604,0.16735899448394775,0.1795019954442978,0.33516499400138855,0.9750000238418579
fixed_ShapeDatabase_INFOMR-master\AquaticAnimal\m62.obj,AquaticAnimal,241,478,0.0028541459473845716,0.02500000037252903,0.02500000037252903,0.02500000037252903,0.1312759965658188,0.7491779923439026,0.9750000238418579
fixed_ShapeDatabase_INFOMR-master\AquaticAnimal\m63.obj,AquaticAnimal,284,564,0.0006687294553764028,0.10303600132465363,0.06018500030040741,0.15166200697422028,0.8374599814414978,0.549094021320343,0.6595079898834229
fixed_ShapeDatabase_INFOMR-master\AquaticAnimal\m64.obj,AquaticAnimal,201,398,0.0007412663839979015,0.02500000037252903,0.14479899406433105,0.02500000037252903,0.9558969736099243,0.44100499153137207,0.17890000343322754
fixed_ShapeDatabase_INFOMR-master\AquaticAnimal\m65.obj,AquaticAnimal,929,1854,0.0009743195375095248,0.02500000037252903,0.02500000037252903,0.02500000037252903,0.39981600642204285,0.6045950055122375,0.9750000238418579
fixed_ShapeDatabase_INFOMR-master\AquaticAnimal\m66.obj,AquaticAnimal,1205,2422,0.0005260987977798195,0.02500000037252903,0.042243000119924545,0.6032940149307251,0.3966819941997528,0.43195798993110657,0.9750000238418579
fixed_ShapeDatabase_INFOMR-master\AquaticAnimal\m67.obj,AquaticAnimal,14000,27996,2.6803200636467236e-05,0.02500000037252903,0.02500000037252903,0.02500000037252903,0.9750000238418579,0.24969999492168427,0.3889879882335663
fixed_ShapeDatabase_INFOMR-master\AquaticAnimal\m68.obj,AquaticAnimal,365,726,0.0006392589580217079,0.35621199011802673,0.02500000037252903,0.02500000037252903,0.9750000238418579,0.27851900458335876,0.1874299943447113
fixed_ShapeDatabase_INFOMR-master\AquaticAnimal\m69.obj,AquaticAnimal,90,176,0.0010847609122298764,0.05455100163817406,0.02500000037252903,0.4014289975166321,0.32618001103401184,0.18917900323867798,0.9750000238418579
fixed_ShapeDatabase_INFOMR-master\AquaticAnimal\m70.obj,AquaticAnimal,131,258,0.000538201728194188,0.17111900448799133,0.02500000037252903,0.4210529923439026,0.30829599499702454,0.16923600435256958,0.9750000238418579
fixed_ShapeDatabase_INFOMR-master\AquaticAnimal\m71.obj,AquaticAnimal,420,836,0.0008375339452179573,0.02500000037252903,0.02500000037252903,0.02500000037252903,0.3259899914264679,0.3715350031852722,0.9750000238418579
fixed_ShapeDatabase_INFOMR-master\AquaticAnimal\m72.obj,AquaticAnimal,132,260,0.0006321439678921105,0.16540999710559845,0.02500000037252903,0.3503580093383789,0.3157910108566284,0.183119997382164,0.9750000238418579
fixed_ShapeDatabase_INFOMR-master\AquaticAnimal\m73.obj,AquaticAnimal,284,564,0.001144635797855596,0.02500000037252903,0.02500000037252903,0.02500000037252903,0.9750000238418579,0.6108649969100952,0.3761810064315796
fixed_ShapeDatabase_INFOMR-master\AquaticAnimal\m74.obj,AquaticAnimal,97,190,0.004725419626454169,0.059689998626708984,0.06638000160455704,0.042468998581171036,0.3218440115451813,0.3215959966182709,0.9750000238418579
fixed_ShapeDatabase_INFOMR-master\AquaticAnimal\m75.obj,AquaticAnimal,93,182,0.0004531410044582124,0.21164700388908386,0.02500000037252903,0.483117014169693,0.35173699259757996,0.17229999601840973,0.9750000238418579
fixed_ShapeDatabase_INFOMR-master\AquaticAnimal\m76.obj,AquaticAnimal,969,1934,0.0002968982952895846,0.02500000037252903,0.02500000037252903,0.02500000037252903,0.3959299921989441,0.3531399965286255,0.9750000238418579
fixed_ShapeDatabase_INFOMR-master\AquaticAnimal\m77.obj,AquaticAnimal,1157,2310,7.736800733236296e-05,0.506837010383606,0.02500000037252903,0.02500000037252903,0.6247010231018066,0.152211993932724,0.24871399998664856
fixed_ShapeDatabase_INFOMR-master\AquaticAnimal\m78.obj,AquaticAnimal,329,654,0.0015249961453211137,0.02500000037252903,0.02500000037252903,0.02500000037252903,0.9750000238418579,0.5166500210762024,0.428180992603302
fixed_ShapeDatabase_INFOMR-master\AquaticAnimal\m79.obj,AquaticAnimal,72,140,0.002661715299246596,0.025004999712109566,0.026864999905228615,0.16297699511051178,0.9750000238418579,0.25617098808288574,0.275175005197525
fixed_ShapeDatabase_INFOMR-master\AquaticAnimal\m80.obj,AquaticAnimal,766,1528,0.0005489282904062521,0.02500000037252903,0.02500000037252903,0.02500000037252903,0.9750000238418579,0.30888301134109497,0.3023320138454437
fixed_ShapeDatabase_INFOMR-master\AquaticAnimal\m81.obj,AquaticAnimal,424,844,0.00046935377523304257,0.1342500001192093,0.02500000037252903,0.2720000147819519,0.3005000054836273,0.29100000858306885,0.875249981880188
fixed_ShapeDatabase_INFOMR-master\Bed\D00031.obj,Bed,595,1186,0.0875634210584255,-0.6347249746322632,-0.687824010848999,-0.1335339993238449,0.8905050158500671,0.6927909851074219,0.09706100076436996
fixed_ShapeDatabase_INFOMR-master\Bed\D00110.obj,Bed,1069,2134,0.000908912699820496,-0.8340240120887756,-0.6586269736289978,-0.1527789980173111,0.6773899793624878,0.48450300097465515,0.14399899542331696
fixed_ShapeDatabase_INFOMR-master\Bed\D00121.obj,Bed,3458,6912,0.0016460902260536235,-0.7654380202293396,-0.5532190203666687,-0.19933399558067322,0.6796950101852417,0.8145440220832825,0.26127299666404724
fixed_ShapeDatabase_INFOMR-master\Bed\D00184.obj,Bed,1559,3114,0.01483160081428381,-0.8557649850845337,-0.850292980670929,-0.08845300227403641,0.6934019923210144,0.6494759917259216,0.19340600073337555
fixed_ShapeDatabase_INFOMR-master\Bed\D00210.obj,Bed,1922,3840,0.00020678321649544458,-0.6072459816932678,-0.512923002243042,-0.32894599437713623,0.7699970006942749,0.8667309880256653,0.20099900662899017
fixed_ShapeDatabase_INFOMR-master\Bed\D00213.obj,Bed,596,1188,2.7059416093297976e-05,0.6903550028800964,-0.2975800037384033,0.026806000620126724,0.7180960178375244,0.43557998538017273,0.10815300047397614
fixed_ShapeDatabase_INFOMR-master\Bed\D00217.obj,Bed,435,866,0.0018136134220120585,-0.8426010012626648,0.2162110060453415,-0.12955699861049652,-0.762857973575592,0.3847289979457855,0.4225490093231201
fixed_ShapeDatabase_INFOMR-master\Bed\D00307.obj,Bed,669,1334,0.008200235025555017,-0.49693500995635986,-0.6992040276527405,-0.09944699704647064,0.9389050006866455,0.8721060156822205,0.23767800629138947
fixed_ShapeDatabase_INFOMR-master\Bed\D00322.obj,Bed,3458,6912,0.0019133490825305323,-0.8380439877510071,-0.29926300048828125,-0.1706549972295761,0.7661579847335815,0.512112021446228,0.32061898708343506
fixed_ShapeDatabase_INFOMR-master\Bed\D00538.obj,Bed,2625,5246,0.0010329387681883603,0.6958850026130676,-0.3605419993400574,-0.24375399947166443,0.8385999798774719,0.7026270031929016,0.4117870032787323
fixed_ShapeDatabase_INFOMR-master\Bed\D00545.obj,Bed,67,130,0.060082474475453514,-0.8327339887619019,-0.479669988155365,-0.398250013589859,-0.6048189997673035,0.5123879909515381,0.3463340103626251
fixed_ShapeDatabase_INFOMR-master\Bed\D00552.obj,Bed,1513,3022,0.0003624337146858111,0.11689099669456482,-0.43109598755836487,-0.3334909975528717,0.4896250069141388,0.6942200064659119,0.232914999127388
fixed_ShapeDatabase_INFOMR-master\Bed\D00565.obj,Bed,295,586,0.002444072798548673,0.07410900294780731,0.11751300096511841,-0.036938998848199844,0.43108901381492615,0.6225950121879578,0.05635400116443634
fixed_ShapeDatabase_INFOMR-master\Bed\D00650.obj,Bed,801,1598,0.00010340651504563313,0.7348949909210205,-0.5506049990653992,-0.3970719873905182,0.8142480254173279,-0.4605279862880707,0.27958500385284424
fixed_ShapeDatabase_INFOMR-master\Bed\D00735.obj,Bed,134,264,0.00044762068065449503,-0.5483610033988953,-0.28395599126815796,-0.04567199945449829,-0.13426600396633148,0.16668599843978882,0.08826900273561478
fixed_ShapeDatabase_INFOMR-master\Bed\D00836.obj,Bed,1028,2052,0.024759700498091012,-0.7430660128593445,-0.27450600266456604,-0.2896519899368286,0.8794050216674805,0.49900901317596436,0.06714700162410736
fixed_ShapeDatabase_INFOMR-master\Bed\D00839.obj,Bed,5498,10992,0.0076851752244248735,0.574176013469696,-0.8649070262908936,-0.14323100447654724,0.8359259963035583,0.24020400643348694,0.25202998518943787
fixed_ShapeDatabase_INFOMR-master\Bed\D00969.obj,Bed,1194,2384,1.6020838976507623e-05,-0.8100420236587524,-0.541595995426178,-0.14058899879455566,-0.431098997592926,-0.009428000077605247,0.009808000177145004
fixed_ShapeDatabase_INFOMR-master\Bed\D00988.obj,Bed,112,220,0.1997140964409489,-0.8039389848709106,-0.7103710174560547,-0.3167110085487366,0.7364580035209656,0.39820900559425354,0.0578479990363121
fixed_ShapeDatabase_INFOMR-master\Bed\m945.obj,Bed,1450,2896,2.5121135648275102e-05,0.08005800098180771,0.30343300104141235,0.03890499845147133,0.489780992269516,0.5773559808731079,0.20216700434684753
fixed_ShapeDatabase_INFOMR-master\Bed\m946.obj,Bed,104,204,0.003974949185513375,0.025002000853419304,0.02500000037252903,0.02500000037252903,0.49414899945259094,0.49414700269699097,0.0601859986782074
fixed_ShapeDatabase_INFOMR-master\Bed\m947.obj,Bed,40,76,0.0016605743655390324,0.02500000037252903,0.27420198917388916,0.9420269727706909,0.721992015838623,0.3385559916496277,0.9750000238418579
fixed_ShapeDatabase_INFOMR-master\Bed\m948.obj,Bed,811,1618,0.04035713280158151,0.047860998660326004,0.038651999086141586,0.06984400004148483,0.9502840042114258,0.2859779894351959,0.9241939783096313
fixed_ShapeDatabase_INFOMR-master\Bed\m949.obj,Bed,138,280,0.010557729801099222,0.9148989915847778,0.14325299859046936,0.030028000473976135,0.9405900239944458,0.6545559763908386,0.48793599009513855
fixed_ShapeDatabase_INFOMR-master\Bed\m950.obj,Bed,59,114,0.04994639678866862,0.02504199929535389,0.02500000037252903,0.8744850158691406,0.125558003783226,0.8892269730567932,0.9750000238418579
fixed_ShapeDatabase_INFOMR-master\Bed\m951.obj,Bed,98,192,0.0006926711580459786,0.44245800375938416,0.2855980098247528,0.07132899761199951,0.7463539838790894,0.3996469974517822,0.2415280044078827
fixed_ShapeDatabase_INFOMR-master\Bicycle\D00016.obj,Bicycle,271,542,0.0001345927620048215,0.06897100061178207,-0.16128000617027283,-0.049490999430418015,0.28415799140930176,0.05392700061202049,-0.04221799969673157
fixed_ShapeDatabase_INFOMR-master\Bicycle\D00033.obj,Bicycle,160,316,0.0003270135525932815,0.46093299984931946,-0.027254000306129456,-0.04326299950480461,0.5321530103683472,0.045274000614881516,0.04902400076389313
fixed_ShapeDatabase_INFOMR-master\Bicycle\D00040.obj,Bicycle,331,662,0.005283048074107252,0.23381400108337402,-0.37607499957084656,-0.011606000363826752,0.9638239741325378,0.3540630042552948,0.06537699699401855
fixed_ShapeDatabase_INFOMR-master\Bicycle\D00077.obj,Bicycle,1010,2016,0.00016181451685366128,0.4909060001373291,-0.3115580081939697,-0.07658199965953827,0.704600989818573,0.12020199745893478,0.04179200157523155
fixed_ShapeDatabase_INFOMR-master\Bicycle\D00078.obj,Bicycle,1700,3396,0.00013140703369741421,-0.27544501423835754,0.1746480017900467,0.04441399872303009,-0.1627119928598404,0.4264949858188629,0.09089700132608414
fixed_ShapeDatabase_INFOMR-master\Bicycle\D00462.obj,Bicycle,5402,10800,5.034982576675586e-07,-0.5113499760627747,-0.24090899527072906,0.02454400062561035,-0.369394987821579,-0.04984800145030022,0.054023001343011856
fixed_ShapeDatabase_INFOMR-master\Bicycle\D00514.obj,Bicycle,649,1298,0.00028984956976240225,0.138154998421669,-0.03856600075960159,-0.037383001297712326,0.86770099401474,0.6869040131568909,0.008772999979555607
fixed_ShapeDatabase_INFOMR-master\Bicycle\D00555.obj,Bicycle,1866,3728,1.1154237773515813e-06,-0.6095430254936218,-0.15182900428771973,-0.003628999926149845,-0.5732290148735046,-0.11457499861717224,0.053192999213933945
fixed_ShapeDatabase_INFOMR-master\Bicycle\D00558.obj,Bicycle,1760,3516,0.0005829341646551518,-0.31221500039100647,-0.3853529989719391,-0.04839799925684929,0.514955997467041,0.3997499942779541,0.021939000114798546
fixed_ShapeDatabase_INFOMR-master\Bicycle\D00567.obj,Bicycle,244,508,0.01670388291424949,-0.5895900130271912,-0.19990099966526031,-0.28864601254463196,0.6812610030174255,0.6896790266036987,0.26694801449775696
fixed_ShapeDatabase_INFOMR-master\Bicycle\D00621.obj,Bicycle,271,542,0.00013458755801577725,0.06713800132274628,0.04606400057673454,-0.05187100172042847,0.2825390100479126,0.26148900389671326,-0.044422999024391174
fixed_ShapeDatabase_INFOMR-master\Bicycle\D00708.obj,Bicycle,1296,2592,0.0005616354670866287,0.02225399948656559,-0.3348430097103119,-0.057385001331567764,0.6345880031585693,-0.07997100055217743,-0.004852000158280134
fixed_ShapeDatabase_INFOMR-master\Bicycle\D00750.obj,Bicycle,256,512,0.0006715601332391782,-0.7200520038604736,-0.8188380002975464,0.004075999837368727,0.0018279999494552612,-0.09730199724435806,0.12292599678039551
fixed_ShapeDatabase_INFOMR-master\Bicycle\D00838.obj,Bicycle,1296,2592,0.0005495190605459817,0.062001001089811325,0.08323600143194199,-0.05741199851036072,0.667822003364563,0.3353079855442047,-0.006591999903321266
fixed_ShapeDatabase_INFOMR-master\Bicycle\D00847.obj,Bicycle,1700,3396,0.0001314072271227362,0.10884600132703781,0.1811870038509369,-0.11104699969291687,0.21067699790000916,0.4363020062446594,-0.06204000115394592
fixed_ShapeDatabase_INFOMR-master\Bicycle\D00904.obj,Bicycle,840,1680,0.001862205685830008,-0.7004719972610474,-0.20927800238132477,0.009487000294029713,-0.02430500090122223,0.09947700053453445,0.014510000124573708
fixed_ShapeDatabase_INFOMR-master\Bicycle\D00931.obj,Bicycle,2388,4772,0.00025572425066599456,-0.5051630139350891,0.14200599491596222,-0.023082999512553215,-0.0020490000024437904,0.4366550147533417,0.03543100133538246
fixed_ShapeDatabase_INFOMR-master\Bicycle\D00974.obj,Bicycle,1596,3204,5.793869066777466e-05,0.09102199971675873,0.1359429955482483,-0.0256779994815588,0.2684749960899353,0.3134070038795471,-0.01984499953687191
fixed_ShapeDatabase_INFOMR-master\Bicycle\m1472.obj,Bicycle,75,150,0.0007178422037514377,0.20479600131511688,0.02500000037252903,0.6239129900932312,0.2266629934310913,0.3736569881439209,0.9750000238418579
fixed_ShapeDatabase_INFOMR-master\Bicycle\m1473.obj,Bicycle,160,316,7.808166120441797e-05,0.7709329724311829,0.19447800517082214,0.14705400168895721,0.8055199980735779,0.22906500101089478,0.19201700389385223
fixed_ShapeDatabase_INFOMR-master\Bicycle\m1475.obj,Bicycle,623,1242,1.158320390106271e-05,0.4256640076637268,0.08872400224208832,0.1458739936351776,0.4845609962940216,0.1528320014476776,0.1471180021762848
fixed_ShapeDatabase_INFOMR-master\Bicycle\m1476.obj,Bicycle,199,414,0.004835449307923709,0.02500000037252903,0.14848600327968597,0.18046799302101135,0.29967498779296875,0.5747230052947998,0.7919780015945435
fixed_ShapeDatabase_INFOMR-master\Bicycle\m1477.obj,Bicycle,1596,3188,2.7062769056284963e-05,0.44064000248908997,0.0689229965209961,0.2430099993944168,0.46198099851608276,0.19782699644565582,0.2680169939994812
fixed_ShapeDatabase_INFOMR-master\Bicycle\m1478.obj,Bicycle,272,544,3.412771179257939e-05,0.3687939941883087,0.13213199377059937,0.13876000046730042,0.4777050018310547,0.24102400243282318,0.14136800169944763
fixed_ShapeDatabase_INFOMR-master\Biplane\D00069.obj,Biplane,303,602,0.007320362800893925,0.02847299911081791,-0.4117250144481659,-0.05243600159883499,0.04302600026130676,0.2761380076408386,0.19973799586296082
fixed_ShapeDatabase_INFOMR-master\Biplane\D00132.obj,Biplane,34,64,0.06924598626937305,-0.07757099717855453,-0.3908640146255493,-0.04294100031256676,0.07262399792671204,0.7972390055656433,0.10678300261497498
fixed_ShapeDatabase_INFOMR-master\Biplane\D00199.obj,Biplane,322,640,5.826844839985224e-05,-0.1476230025291443,-0.15595200657844543,-0.1209850013256073,0.061202000826597214,0.11130499839782715,-0.06928499788045883
fixed_ShapeDatabase_INFOMR-master\Biplane\D00246.obj,Biplane,264,524,5.722817649087155e-05,-0.21916399896144867,-0.037974998354911804,-0.06671500205993652,-0.07604999840259552,-0.013458999805152416,-0.0010509999701753259
fixed_ShapeDatabase_INFOMR-master\Biplane\D00276.obj,Biplane,93,182,0.008172660848740462,-0.6319969892501831,-0.6422610282897949,-0.13244600594043732,-0.0007309999782592058,0.5403469800949097,0.2002280056476593
fixed_ShapeDatabase_INFOMR-master\Biplane\D00277.obj,Biplane,450,900,2.0301928569423573e-05,-0.21384499967098236,-0.2864820063114166,0.05441400036215782,-0.11400700360536575,-0.2607499957084656,0.07099899649620056
fixed_ShapeDatabase_INFOMR-master\Biplane\D00320.obj,Biplane,1946,3888,0.00017124353656334992,-0.9901059865951538,-0.06698299944400787,-0.1522659957408905,0.9846060276031494,0.2141299992799759,-0.08237399905920029
fixed_ShapeDatabase_INFOMR-master\Biplane\D00373.obj,Biplane,273,542,0.0005156077879957104,0.6676139831542969,-0.24546000361442566,-0.028812000527977943,0.8638899922370911,-0.0005740000051446259,-0.011795000173151493
fixed_ShapeDatabase_INFOMR-master\Biplane\D00410.obj,Biplane,288,576,1.324730076388854e-05,-0.048861999064683914,-0.22625699639320374,-0.2302439957857132,0.010623999871313572,-0.11986199766397476,-0.12017399817705154
fixed_ShapeDatabase_INFOMR-master\Biplane\D00490.obj,Biplane,2884,5812,0.006736394022934369,-0.8584949970245361,-0.5550240278244019,-0.12783700227737427,0.952360987663269,0.62459397315979,0.1448190063238144
