class_name,file_name,surface_area,compactness,rectangularity,diameter,convexity,eccentricity,A3_hist_bin_1,A3_hist_bin_2,A3_hist_bin_3,A3_hist_bin_4,A3_hist_bin_5,A3_hist_bin_6,A3_hist_bin_7,A3_hist_bin_8,A3_hist_bin_9,A3_hist_bin_10,D1_hist_bin_1,D1_hist_bin_2,D1_hist_bin_3,D1_hist_bin_4,D1_hist_bin_5,D1_hist_bin_6,D1_hist_bin_7,D1_hist_bin_8,D1_hist_bin_9,D1_hist_bin_10,D2_hist_bin_1,D2_hist_bin_2,D2_hist_bin_3,D2_hist_bin_4,D2_hist_bin_5,D2_hist_bin_6,D2_hist_bin_7,D2_hist_bin_8,D2_hist_bin_9,D2_hist_bin_10,D3_hist_bin_1,D3_hist_bin_2,D3_hist_bin_3,D3_hist_bin_4,D3_hist_bin_5,D3_hist_bin_6,D3_hist_bin_7,D3_hist_bin_8,D3_hist_bin_9,D3_hist_bin_10,D4_hist_bin_1,D4_hist_bin_2,D4_hist_bin_3,D4_hist_bin_4,D4_hist_bin_5,D4_hist_bin_6,D4_hist_bin_7,D4_hist_bin_8,D4_hist_bin_9,D4_hist_bin_10
Apartment,m463.obj,9.567493021026534,443.6960042157156,0.28692684649697536,1.123616696039232,0.6631618227580897,4.1849979922697305,0.11962559302474678,0.1963482497756123,0.19614822413129893,0.15937940761636107,0.1182151557892037,0.08325682779843574,0.05801256571355305,0.039676881651493766,0.022315681497627894,0.007021413001666878,0.0711764705882353,0.1486274509803922,0.19019607843137262,0.19352941176470578,0.14254901960784305,0.10392156862745104,0.07921568627450984,0.057254901960784345,0.010588235294117633,0.0029411764705882366,0.03186632761347936,0.11424523957311335,0.16605930761067614,0.20277115912139834,0.1958132270788699,0.14431952425765376,0.08684900786897057,0.04088160502973391,0.01604829505636426,0.0011463067897403043,0.35084219971798486,0.3472016408152801,0.1821971542109986,0.07403153441866431,0.02883732854762211,0.010972952185617222,0.004076400461479296,0.0012767593898218182,0.0004922445840276889,7.178566850403786e-05,0.021648253209913405,0.12770667517838571,0.24622893092122197,0.27435878955117843,0.19903007588472113,0.0941145581285201,0.02932424501395167,0.0064095303796295345,0.0010141987829614604,0.00016474294951658241
Apartment,m465.obj,3.899216963451842,266.2783488978703,0.9253889644762425,1.0177564937658146,1.2228808753734852,34.58709921476259,0.31730054302958205,0.18249178276765612,0.09202787449299292,0.06721465308152626,0.05904100668146881,0.058030838337170584,0.06097417148248612,0.06297912489680385,0.061712568647861496,0.03822743658245174,0.041822721598002495,0.11818560133166876,0.12505201831044532,0.1136079900124844,0.10237203495630462,0.09883478984602585,0.10153974198918013,0.16000832292967132,0.08468580940491058,0.05389096962130666,0.08087881943053943,0.19530655560450116,0.18698690480957908,0.1405630531416443,0.1140272716350968,0.0969674822794441,0.07642865724240124,0.0571863361499339,0.04082235393055943,0.010832565776300504,0.28202339421301054,0.2544992817566181,0.18400882413297764,0.12452801149189413,0.07884260209316643,0.04356146111225121,0.021880771598604555,0.008305971680689514,0.0021495998358300843,0.00020008208495793145,0.027697295628232508,0.12191544656871575,0.1909373954661246,0.21890744409849985,0.19828114144559092,0.139021691583254,0.07175462522193346,0.025890950261173867,0.0051977459280035,0.0003962637984715539
AquaticAnimal,m58.obj,0.8916428773521968,2.3667259601652755,0.27633558855586243,1.004752697691782,0.667060808522112,4.992233705603058,0.10084852213591736,0.18404470763157219,0.19322207695659976,0.16479274013689155,0.12644261580660868,0.09346561050014104,0.06890204824527676,0.04232869337845111,0.021092568381655505,0.004860416826886102,0.21022842126541347,0.22175055589246,0.18880129371336155,0.13765918738629476,0.08004851425106127,0.06225995552860313,0.03881140084899941,0.018799272286234087,0.020416413988275758,0.021224984839296523,0.04605249984982881,0.12345073383657372,0.2041026770518391,0.27269587329555683,0.17050437498748577,0.0925104619265964,0.051678913961916574,0.025208737961275846,0.01102757143143183,0.0027681556974951432,0.21380308137476722,0.2809509883896918,0.24369847059970348,0.14663978287748894,0.06900001539148239,0.030531570495554414,0.011086997788757031,0.003227080800151864,0.0008465315294516019,0.00021548075295131685,0.012381984212970128,0.07134086570706288,0.15145746272506835,0.20927101067946138,0.22412939173502555,0.18745292266419028,0.10392612082752928,0.03266264252179745,0.006737863075891245,0.0006397358510034566
AquaticAnimal,m59.obj,0.33539188279927756,5.991404508117448,0.33253390083922224,1.0053215508858335,0.6814658191500358,37.749693869908256,0.3307917527676223,0.17822513242027863,0.08775375212154464,0.05903919024935519,0.04962491603554452,0.048071253134245734,0.05426026673776938,0.07008404136947947,0.0851848243540506,0.03696487081010954,0.208130081300813,0.14593495934959355,0.13638211382113818,0.11971544715447152,0.10304878048780486,0.08455284552845535,0.0711382113821138,0.06443089430894308,0.052235772357723566,0.014430894308943086,0.12055242976993771,0.2582243757883987,0.1882546102556914,0.1474430851170334,0.11127685561540161,0.0783543239292793,0.052579941132891495,0.02893298360130549,0.012949762729511642,0.001431632060549026,0.24663028537431014,0.2990942289149211,0.2241091028455368,0.1349219375089756,0.06413228566153086,0.023331555300248254,0.0061855035594854625,0.0013642984633690986,0.00018977083888968666,4.103153273290518e-05,0.01628325871030827,0.08510112706499923,0.17601770366939426,0.23570068447326437,0.23504194328650097,0.1652205239051001,0.07094333796510731,0.014337913643147548,0.0013174823735268386,3.602490865112449e-05
AquaticAnimal,m60.obj,0.6755754656092131,7.2824174172696186,0.1521374941563466,1.0039464307321406,0.4213505414102183,19.10394576850051,0.17367168099821453,0.2129004453383134,0.1509122252549921,0.11686026227758743,0.09270527633550184,0.07567672953393399,0.06743181398403353,0.05790937262708552,0.0407833439366265,0.011148849713711098,0.08341894390795149,0.2173823710704747,0.18348058352167665,0.13889459626053008,0.10725292788165192,0.09882884733922341,0.0953359358948017,0.04602424491473185,0.018697349496609793,0.01068419971234848,0.06504382474108113,0.2056734393536664,0.24719056128706088,0.1940402356674826,0.12122258763696787,0.0814624598919774,0.04914077477937459,0.023867089146180912,0.009931271993712864,0.002427755502495332,0.2306063433792389,0.3054020242209211,0.2256790984321004,0.12968754806755606,0.06429516299387811,0.028773879961853568,0.01157723110368236,0.0031122140300864445,0.0007742081030363314,9.228970764671499e-05,0.013914986280636909,0.07367272240554747,0.15294129759949757,0.2121687919238511,0.2261507019268884,0.18863223355349523,0.10021570030527513,0.02704747980705376,0.004839099927413501,0.00041698627034095063
AquaticAnimal,m62.obj,0.5999412944214717,13.263908502143606,0.18521153522581177,1.0016417350852511,0.5084717730354863,67.9762626879874,0.17482958654541536,0.183605430662625,0.15433381033713398,0.12413895684910779,0.09755497084121924,0.07817220350110535,0.06591884780501317,0.056065898331512494,0.045982140567378045,0.019398154559489577,0.10549043800123381,0.15957228048529712,0.15504832407978608,0.18938926588525606,0.18404277195147034,0.12523133867982716,0.04935225169648367,0.017273288093769282,0.009253547193090697,0.005346493933785725,0.07740669549895883,0.1850472529232741,0.21303359762934493,0.20948462277751076,0.15562930482139994,0.08984562710235472,0.04761833253243631,0.01726934166266218,0.004004485023226012,0.000660740028832292,0.46746894051653853,0.27433356064995457,0.13346733049956674,0.06746176209691897,0.03460511000928068,0.015843797589076492,0.005117187700290727,0.001394664383245569,0.0002820093422003908,2.5637212927308254e-05,0.01406159090089951,0.07543108996637782,0.15230386629388776,0.20980655658361524,0.22089209492474912,0.17994305338873529,0.10342554977164718,0.03688142644567674,0.0068789034945447615,0.0003758682298665925
AquaticAnimal,m67.obj,0.4895709773620119,6.6855011037522365,0.17731974745195334,1.0006840690816887,0.5700312502646296,40.11189713062499,0.2129214203307268,0.1981387001666453,0.12623509806435074,0.09595692859889757,0.08257915651839508,0.07354441738238687,0.07073452121522882,0.0663043199589796,0.053711062684271206,0.01987437508011795,0.09304257528556595,0.15867082035306324,0.17362409138110071,0.12544132917964695,0.14745586708203523,0.09844236760124617,0.06417445482866048,0.04859813084112141,0.048805815160955376,0.041744548286604385,0.08372460880795297,0.226736211919469,0.22396808393484638,0.1685054111145595,0.1167619409933225,0.08344429205001647,0.054521609418643084,0.029538378367555348,0.010126442880454917,0.002673020513179894,0.2959079559263114,0.3203443449191691,0.20085419689597364,0.1006168060419305,0.04849336279782811,0.021513866599670816,0.008424042617554618,0.0029584130190681763,0.0007075580530873629,0.00017945312940621523,0.020115253852543168,0.10435787507803108,0.19766500028374942,0.25378547512549465,0.23542946763451011,0.14251959160720826,0.03779026275195658,0.007263984976758344,0.0009905434059215923,8.254528382679936e-05
AquaticAnimal,m68.obj,0.39787562579498514,15.408749715752393,0.11470116377089856,1.0049647800823847,0.3915088893318683,30.74400295993476,0.30570994934060747,0.20479110691798103,0.10580532026170601,0.06936439895809832,0.05748918104067111,0.05675082552248906,0.05470496544085975,0.06001189572779291,0.05804294767930761,0.02732940911048671,0.19520688242523557,0.24252355591970495,0.16243342892257287,0.1444080294961081,0.08234330192544037,0.05284719377304387,0.04690700532568618,0.03461696026218762,0.023760753789430555,0.014952888160589919,0.14330623523287012,0.3162418405350206,0.20338092186936851,0.14731088062152092,0.09431440470946299,0.056460494173241005,0.0261703576148332,0.009030475351407632,0.002993472428016498,0.0007909174642585396,0.434903317185319,0.34272107726414314,0.14832909105837916,0.05012213646440596,0.015272189834961813,0.005526931603579934,0.002124558666557188,0.0007492404959356265,0.00020013958453074954,5.131784218737168e-05,0.025085953101517303,0.1292796409527927,0.23872830584892843,0.2670104790727359,0.20533526856484055,0.09961810059086323,0.029275523438947564,0.005095423383361127,0.0005610112614003665,1.029378461285076e-05
AquaticAnimal,m69.obj,0.5320654565673442,8.096549655314,0.15584145730966237,1.0031630968353205,0.4725895243700111,23.19746827219632,0.26999461303645184,0.20318087371418309,0.1160300643870405,0.08271297745170975,0.06966113434061003,0.06109842751968803,0.058133032347433514,0.061493471513223784,0.05423389682682196,0.02346150886283765,0.2933058702368692,0.19299691040164776,0.14747682801235842,0.10628218331616893,0.08321318228630267,0.0955715756951597,0.025334706488156555,0.02924819773429451,0.018949536560247178,0.007621009268795047,0.10009060464836884,0.28080933478167275,0.2073845291311464,0.16457007844059887,0.1120243881683344,0.06193653669988839,0.03500042549144263,0.022606110057115953,0.013600708818685572,0.001977283762745972,0.3960145094840104,0.34856110863129597,0.1663767848255836,0.05864848363578527,0.020722703648406674,0.006900727013396141,0.001970170388954732,0.0005541104218935184,0.00018470347396450616,6.669847670940499e-05,0.02046752016637582,0.11725068079213834,0.22944110697573858,0.2757813022820049,0.21728208216865114,0.10515857695138964,0.028709094559325438,0.0050499590752552,0.0008030515960650472,5.662543305586871e-05
AquaticAnimal,m70.obj,0.47896588090652736,9.62486068061225,0.09369870959390514,1.0125723073235073,0.2987771418336338,29.922964637412544,0.2609859675036928,0.19375205153454786,0.11489106351550958,0.082923026423765,0.07091129164615134,0.06072029377974723,0.05705830461184968,0.06299236829148204,0.06633636960446415,0.029429263088790424,0.15842604037906882,0.17779151215492378,0.1365883807169345,0.11701689328388959,0.14956736711990112,0.0634528224145035,0.06283477544293366,0.05974454058508446,0.05067985166872682,0.023897816234033812,0.10699714146971512,0.2491677221368391,0.21004440483997747,0.14917923635690078,0.1065415788498796,0.07048204532597761,0.058231916416774714,0.03459272201168443,0.01229518455292286,0.0024680480393285734,0.473525489793825,0.3372448456251923,0.12185865216945325,0.04181454508154683,0.015683659862550013,0.006559647143296746,0.0023130577495127716,0.0007180223612678221,0.00022053543953225963,6.154477382295618e-05,0.03234143327841845,0.17227656507413508,0.298331960461285,0.28103892092257,0.149413097199341,0.05130766062602966,0.012494851729818781,0.002321869851729819,0.00042215815485996703,5.1482701812191104e-05
AquaticAnimal,m71.obj,0.4809886874865521,3.671864750784336,0.1471654953037669,1.0124610750726344,0.43150006331955587,15.320691081432374,0.18571098740411993,0.22569456914907257,0.1495959570046946,0.10217285344142019,0.0796952361406839,0.07239424334932407,0.06660167774043763,0.061599240655704046,0.043913701546907456,0.01262153356763551,0.21409382103740443,0.2021078735275883,0.20665426741062207,0.12027278363298192,0.08596817524281879,0.06964248811737965,0.046290555899979303,0.040090927877660686,0.009712750568299238,0.005166356685265547,0.07412283556013877,0.2347331587931699,0.2578405410411338,0.1777456285698552,0.1191612060291445,0.07131951362364407,0.03928154863513262,0.01796128412168419,0.0069232039967361296,0.0009110796293607933,0.2916074916813215,0.3396738155176038,0.21407074337453802,0.09458427116071838,0.0378685725711766,0.014842880800643957,0.005403936567833759,0.0015740118845587894,0.00030762447255220634,6.665196905297805e-05,0.02529339098208771,0.12603973646283714,0.2317479925880173,0.27309553222153593,0.22117562281243566,0.09720506485484867,0.021932262713609225,0.003211859172328598,0.0002830965616635783,1.544163063619518e-05
AquaticAnimal,m72.obj,0.535632906262724,7.964946541345229,0.1165614936484161,1.0085078147965796,0.4197313330407429,22.702414012009726,0.2670843758972886,0.20973481274867714,0.12214405841092743,0.08769330161204314,0.06884511259690719,0.05911850363017348,0.057123959145165895,0.05680093523114157,0.05163255260675173,0.019822388120923753,0.2027363184079602,0.19299336650082916,0.13536484245439467,0.11048922056384741,0.13992537313432832,0.05990878938640131,0.05120232172470977,0.04767827529021558,0.04104477611940298,0.018656716417910446,0.10195122439581124,0.2838886330416675,0.22301924193580683,0.16129387501752,0.10073984342150052,0.056884848727549404,0.04040105720521394,0.02240053661173738,0.00796908475662255,0.001451654886570689,0.45967870126806853,0.3510493741699611,0.1292271088754545,0.04067254295691232,0.012214069254080327,0.004676419462519424,0.0017587849513642118,0.000517892944862348,0.00015382958758287566,5.127652919429188e-05,0.03158653351178833,0.1687738082981571,0.29441984968598783,0.28666735303201896,0.15607948110779368,0.04839390507567178,0.011227221249871307,0.0023473695047873983,0.00040667147122413263,9.780706269947493e-05
AquaticAnimal,m75.obj,0.4930002466272823,8.514302509223421,0.09105766487279135,1.0102026571146028,0.26116054789970294,15.61581126902845,0.22656862895906718,0.22010798504822407,0.14073435985786584,0.10002204822921953,0.07358981064160347,0.057884292944053894,0.056094797130653705,0.05817656016859204,0.049147041178913685,0.01767447584180652,0.28606307222787386,0.18046795523906403,0.16561546286876913,0.1031536113936927,0.06714140386571721,0.06307222787385557,0.064292980671414,0.0429298067141404,0.017497456765005092,0.009766022380467946,0.10250031285195844,0.28291828306845196,0.22275059441872108,0.1501989738455763,0.10038793642848205,0.07066449755975474,0.039299211613064725,0.020132649230384173,0.009535727693655356,0.0016118132899511962,0.5158662994363321,0.3050268498715207,0.11293358567596541,0.04104158011622122,0.015248265144404615,0.0056828381365625,0.002508039574710343,0.0012514553297123196,0.00035389515471372974,8.719155985700579e-05,0.035022500489141066,0.18171848129421578,0.29549269377709586,0.27042807566754884,0.14599058789607555,0.05171508305100454,0.015317838717317653,0.00370717441225839,0.0005509273084883996,5.6637386853947625e-05
Bed,D00121.obj,3.0843836395942663,157.94546115621654,0.09743495540944853,1.3371308622550748,0.11305242239049446,9.009879545698002,0.14224810178534783,0.2027036733018674,0.16120459675764418,0.13939051918735892,0.12831418017648272,0.10255489431561661,0.06090190847527188,0.03590703878514264,0.018848758465011294,0.007926328750256506,0.003403403403403403,0.030430430430430436,0.05725725725725725,0.07687687687687687,0.09389389389389392,0.15275275275275266,0.19859859859859866,0.24604604604604613,0.11051051051051053,0.030230230230230238,0.03610561882117382,0.10113878112876985,0.14365661369040172,0.16059066449755982,0.15520961081216375,0.13280941058691023,0.1335352271305218,0.10788637216868975,0.02549868602177451,0.0035690151420347915,0.24924610745276626,0.24842041561531988,0.19237594108355388,0.13395696145403818,0.0856052680164933,0.05026463166964123,0.026704207438406465,0.010169856606560402,0.0030309557511231456,0.00022565491209715466,0.03440486175791039,0.12381839419964699,0.20126278089670824,0.22256127369000633,0.1890311990243551,0.1304822135200918,0.07201041511220431,0.023192149557717937,0.002984567726531263,0.00025214451482764123
